DateTime,AQI,CO,NO,NO2,O3,SO2,PM2.5,PM10,NH3
2021-01-11 11:00:00,4,3845.22,55.43,36.67,0.08,30.99,48.72,71.78,9.5
2021-01-11 12:00:00,5,3578.19,53.64,29.13,0.0,27.42,51.48,80.83,10.51
2021-01-11 13:00:00,5,3177.64,46.05,24.33,0.0,24.56,55.86,93.13,12.03
2021-01-11 14:00:00,5,2643.59,35.32,21.08,0.0,21.22,53.05,95.44,11.78
2021-01-11 15:00:00,4,2216.34,26.6,18.85,0.0,18.12,47.34,89.27,11.02
2021-01-11 16:00:00,4,1922.61,22.58,17.48,0.0,15.74,39.35,75.7,9.25
2021-01-11 17:00:00,4,1548.77,18.11,16.11,0.01,12.88,27.79,54.35,6.08
2021-01-11 18:00:00,3,1148.22,11.96,14.4,0.03,10.37,20.53,39.87,4.94
2021-01-11 19:00:00,2,847.82,6.65,12.68,0.17,8.46,16.25,30.7,4.43
2021-01-11 20:00:00,2,720.98,4.47,12.0,0.41,7.75,14.5,26.15,4.24
2021-01-11 21:00:00,2,687.6,3.91,12.17,0.56,8.11,14.29,24.9,4.18
2021-01-11 22:00:00,2,707.63,4.3,13.2,0.6,9.18,14.6,25.1,4.24
2021-01-11 23:00:00,2,821.11,6.59,14.57,0.33,10.97,16.27,27.93,4.88
2021-01-12 00:00:00,4,1428.6,18.11,16.45,0.14,15.74,26.13,43.61,7.6
2021-01-12 01:00:00,4,2376.56,37.55,19.02,0.57,22.41,36.74,57.95,9.37
2021-01-12 02:00:00,4,2563.48,42.47,21.42,1.39,25.27,38.58,60.72,9.75
2021-01-12 03:00:00,4,2162.93,33.08,22.96,3.13,24.8,33.12,52.93,9.12
2021-01-12 04:00:00,3,1388.55,14.98,23.99,1.72,19.55,23.26,36.08,6.65
2021-01-12 05:00:00,2,1201.63,9.5,24.33,1.92,16.69,19.76,29.2,5.7
2021-01-12 06:00:00,2,1161.58,5.59,26.73,4.43,15.26,18.07,26.23,5.26
2021-01-12 07:00:00,3,1388.55,7.1,30.5,4.47,17.17,20.62,29.83,5.7
2021-01-12 08:00:00,4,1895.9,15.87,33.24,1.83,20.74,27.2,38.97,6.46
2021-01-12 09:00:00,4,2510.07,28.61,34.27,0.85,24.32,34.35,48.57,7.03
2021-01-12 10:00:00,4,3578.19,50.52,35.99,0.53,29.33,44.56,61.79,8.11
2021-01-12 11:00:00,5,4219.06,64.37,36.67,0.09,32.42,53.34,74.77,9.12
2021-01-12 12:00:00,5,3898.62,56.77,33.24,0.0,29.56,58.18,84.49,10.39
2021-01-12 13:00:00,5,3578.19,50.52,28.45,0.0,27.42,66.61,99.21,11.91
2021-01-12 14:00:00,5,3257.75,43.36,24.68,0.0,24.8,70.74,108.47,12.03
2021-01-12 15:00:00,5,2910.61,35.32,23.31,0.0,21.94,70.57,110.16,11.53
2021-01-12 16:00:00,5,2590.18,29.95,23.31,0.0,19.31,61.69,96.62,9.5
2021-01-12 17:00:00,4,2029.42,21.23,23.65,0.01,15.26,43.79,67.55,6.02
2021-01-12 18:00:00,4,1455.31,11.29,23.31,0.1,12.64,33.48,49.56,4.75
2021-01-12 19:00:00,4,1094.82,4.58,22.96,0.75,11.56,29.64,42.35,4.37
2021-01-12 20:00:00,4,1001.36,3.16,23.65,1.12,13.83,31.25,43.16,4.43
2021-01-12 21:00:00,4,988.01,3.38,25.02,0.92,18.36,34.4,46.33,4.43
2021-01-12 22:00:00,4,1014.71,4.47,26.73,0.7,21.94,36.0,47.94,4.43
2021-01-12 23:00:00,4,1134.87,6.59,28.79,0.5,24.32,36.64,49.06,4.81
2021-01-13 00:00:00,4,1815.8,17.21,33.59,0.14,29.8,45.0,62.56,7.28
2021-01-13 01:00:00,4,2670.29,33.08,39.76,0.35,37.19,49.9,70.28,8.74
2021-01-13 02:00:00,4,2696.99,33.98,42.16,0.65,38.62,46.55,67.19,8.74
2021-01-13 03:00:00,4,2029.42,20.12,42.16,1.35,35.29,37.43,55.74,7.92
2021-01-13 04:00:00,4,1321.79,5.59,39.76,5.59,30.52,25.72,38.8,5.76
2021-01-13 05:00:00,3,1108.17,1.96,37.36,13.05,30.04,22.06,32.48,4.81
2021-01-13 06:00:00,3,1028.06,0.79,35.64,22.35,30.99,20.7,29.03,4.24
2021-01-13 07:00:00,2,961.3,1.54,30.5,38.98,29.33,19.93,27.33,3.9
2021-01-13 08:00:00,3,974.66,1.02,30.85,44.7,29.33,20.81,28.17,3.96
2021-01-13 09:00:00,3,1041.41,0.7,33.59,43.27,30.04,22.5,29.87,4.05
2021-01-13 10:00:00,4,2883.91,16.76,64.43,7.96,37.19,43.43,58.69,8.61
2021-01-13 11:00:00,5,5607.61,69.74,67.17,0.19,47.21,80.04,110.03,13.43
2021-01-13 12:00:00,5,6675.72,92.09,66.49,0.0,50.55,115.34,162.36,17.99
2021-01-13 13:00:00,5,7476.81,103.71,66.49,0.0,53.88,158.66,228.08,24.57
2021-01-13 14:00:00,5,7263.18,99.24,62.38,0.0,51.98,183.89,271.06,25.59
2021-01-13 15:00:00,5,6835.94,90.3,57.58,0.0,49.59,197.7,297.94,25.84
2021-01-13 16:00:00,5,6568.91,88.51,53.47,0.0,46.73,196.22,290.85,21.03
2021-01-13 17:00:00,5,6355.29,90.3,49.35,0.0,39.1,184.22,265.74,12.79
2021-01-13 18:00:00,5,5821.23,84.94,44.55,0.0,30.99,181.94,255.03,8.99
2021-01-13 19:00:00,5,5020.14,69.74,39.07,0.0,23.84,183.59,256.65,8.11
2021-01-13 20:00:00,5,4486.08,57.22,33.93,0.0,19.07,189.98,268.6,8.61
2021-01-13 21:00:00,5,4272.46,50.52,30.16,0.0,17.41,200.85,284.1,9.63
2021-01-13 22:00:00,5,4432.68,52.75,28.45,0.0,18.36,218.03,307.79,11.15
2021-01-13 23:00:00,5,5126.95,66.16,28.1,0.0,22.89,237.48,337.52,14.19
2021-01-14 00:00:00,5,8972.17,139.48,32.9,0.0,43.39,314.96,449.53,27.36
2021-01-14 01:00:00,5,16662.6,296.83,45.93,0.01,74.39,437.99,600.54,33.95
2021-01-14 02:00:00,5,20507.81,375.51,52.09,0.04,82.02,474.44,635.12,30.15
2021-01-14 03:00:00,5,15380.86,278.95,50.04,0.25,64.85,357.87,485.03,26.35
2021-01-14 04:00:00,5,2002.72,15.87,40.44,18.06,28.61,54.16,75.21,7.41
2021-01-14 05:00:00,4,1348.5,4.58,36.33,33.62,27.18,39.07,53.65,6.84
2021-01-14 06:00:00,4,1441.96,3.63,41.81,32.54,30.52,38.35,51.93,6.97
2021-01-14 07:00:00,4,1588.82,3.63,45.24,28.97,32.42,38.69,53.23,7.41
2021-01-14 08:00:00,4,1735.69,4.25,50.04,25.39,34.33,40.08,55.41,7.79
2021-01-14 09:00:00,4,2002.72,5.64,58.26,14.48,40.05,42.55,58.16,8.11
2021-01-14 10:00:00,5,2723.69,18.77,67.17,2.82,51.5,50.26,66.47,8.87
2021-01-14 11:00:00,5,3685.0,44.26,65.8,0.22,65.8,63.97,83.15,10.64
2021-01-14 12:00:00,5,4165.65,59.01,61.01,0.0,74.39,79.16,103.66,12.92
2021-01-14 13:00:00,5,12710.57,218.15,69.92,0.0,92.51,288.58,377.55,32.93
2021-01-14 14:00:00,5,22857.67,407.7,72.66,0.0,95.37,601.71,769.79,43.06
2021-01-14 15:00:00,5,27343.75,493.53,68.55,0.0,97.28,800.99,1026.76,60.8
2021-01-14 16:00:00,5,27771.0,500.68,69.92,0.0,103.95,846.16,1103.55,80.05
2021-01-14 17:00:00,5,26489.26,493.53,71.29,0.0,95.37,804.52,1054.43,70.93
2021-01-14 18:00:00,5,25207.52,479.22,68.55,0.0,81.06,777.59,1008.89,62.32
2021-01-14 19:00:00,5,22216.8,425.58,61.01,0.0,63.9,739.57,956.0,57.25
2021-01-14 20:00:00,5,18157.96,343.32,48.67,0.0,42.92,659.81,852.07,39.52
2021-01-14 21:00:00,5,14312.74,264.65,37.01,0.0,29.09,574.05,732.85,25.84
2021-01-14 22:00:00,5,10467.53,180.6,34.27,0.0,23.84,434.12,549.3,18.75
2021-01-14 23:00:00,5,8758.55,144.84,32.22,0.0,24.56,363.14,467.21,16.97
2021-01-15 00:00:00,5,10147.09,168.09,35.99,0.01,38.62,364.63,478.99,23.31
2021-01-15 01:00:00,5,7797.24,132.32,45.24,0.2,46.73,217.62,289.19,18.75
2021-01-15 02:00:00,5,7797.24,132.32,52.09,0.55,52.45,189.41,254.41,18.49
2021-01-15 03:00:00,5,5874.63,91.2,56.21,1.48,46.73,149.16,205.17,16.72
2021-01-15 04:00:00,5,2002.72,13.19,46.61,13.77,30.52,56.09,78.16,7.98
2021-01-15 05:00:00,4,1455.31,4.75,39.41,32.9,27.9,40.3,57.52,6.97
2021-01-15 06:00:00,4,1388.55,3.91,38.39,47.21,29.8,36.91,52.22,6.78
2021-01-15 07:00:00,4,1415.25,3.21,38.39,53.64,31.47,37.26,53.33,6.84
2021-01-15 08:00:00,4,1482.01,2.74,42.16,50.78,33.38,39.13,56.36,7.03
2021-01-15 09:00:00,4,1588.82,2.43,47.98,38.62,36.24,39.61,56.27,6.65
2021-01-15 10:00:00,5,4966.74,52.75,72.66,3.44,47.21,75.53,105.11,12.29
2021-01-15 11:00:00,5,9933.47,159.14,67.17,0.06,62.94,138.04,189.95,17.99
2021-01-15 12:00:00,5,11962.89,198.48,63.06,0.0,66.76,193.15,270.58,24.57
2021-01-15 13:00:00,5,15380.86,261.07,63.06,0.0,74.39,315.83,439.75,36.48
2021-01-15 14:00:00,5,19226.07,329.02,62.38,0.0,75.34,479.11,664.45,42.05
2021-01-15 15:00:00,5,21148.68,357.63,58.95,0.0,68.67,610.2,864.44,44.58
2021-01-15 16:00:00,5,21362.31,361.2,52.09,0.0,60.56,656.9,967.02,39.01
2021-01-15 17:00:00,5,20294.19,346.9,44.55,0.0,45.78,626.3,943.9,23.56
2021-01-15 18:00:00,5,16662.6,286.1,37.36,0.0,28.13,537.95,810.94,14.69
2021-01-15 19:00:00,5,11108.4,178.81,32.22,0.0,17.88,407.55,611.71,12.54
2021-01-15 20:00:00,5,7690.43,109.97,28.1,0.0,13.59,333.15,468.3,11.53
2021-01-15 21:00:00,5,5874.63,72.42,27.42,0.0,12.28,297.33,394.19,10.77
2021-01-15 22:00:00,5,4966.74,53.64,28.45,0.0,12.28,278.33,350.87,9.5
2021-01-15 23:00:00,5,4699.71,47.83,28.79,0.0,13.95,263.7,332.41,8.74
2021-01-16 00:00:00,5,5928.04,68.84,32.9,0.37,23.37,270.24,347.21,12.54
2021-01-16 01:00:00,5,4539.49,35.76,61.69,10.55,28.37,187.1,239.63,11.65
2021-01-16 02:00:00,5,4753.11,23.69,78.83,37.55,30.99,174.62,234.01,16.97
2021-01-16 03:00:00,5,3738.4,9.05,62.38,91.55,26.23,148.22,207.97,19.76
2021-01-16 04:00:00,4,1014.71,1.93,14.4,80.11,8.7,38.8,52.95,6.33
2021-01-16 05:00:00,3,754.36,1.55,10.8,72.96,6.8,24.92,32.53,4.88
2021-01-16 06:00:00,3,754.36,1.55,10.88,73.67,6.74,23.32,29.6,4.75
2021-01-16 07:00:00,3,774.38,1.65,11.31,75.1,6.8,23.98,30.1,4.81
2021-01-16 08:00:00,4,834.47,1.93,12.85,80.11,7.63,27.35,33.93,5.38
2021-01-16 09:00:00,4,921.25,2.32,15.59,78.68,8.58,28.29,35.26,5.83
2021-01-16 10:00:00,4,2243.04,8.61,46.61,46.49,18.12,42.05,55.87,10.51
2021-01-16 11:00:00,5,3791.81,25.71,68.55,7.15,27.42,60.31,85.48,16.47
2021-01-16 12:00:00,5,4272.46,46.05,51.41,0.01,28.85,72.81,108.95,19.51
2021-01-16 13:00:00,5,9292.6,143.05,47.98,0.0,47.21,196.09,282.07,30.4
2021-01-16 14:00:00,5,14312.74,236.03,49.35,0.0,56.27,352.93,504.1,38.51
2021-01-16 15:00:00,5,16235.35,268.22,49.35,0.0,62.94,460.9,669.82,56.74
2021-01-16 16:00:00,5,17089.84,289.68,51.41,0.0,75.34,521.11,771.01,77.01
2021-01-16 17:00:00,5,17303.47,307.56,46.61,0.0,61.99,530.09,787.42,53.2
2021-01-16 18:00:00,5,15808.11,289.68,39.07,0.0,38.15,508.73,751.11,27.11
2021-01-16 19:00:00,5,11322.02,200.27,34.62,0.0,22.89,396.84,585.15,19.51
2021-01-16 20:00:00,5,8651.73,146.63,30.16,0.0,16.93,329.64,486.25,17.23
2021-01-16 21:00:00,5,7263.18,119.81,27.76,0.0,14.19,295.65,429.88,15.58
2021-01-16 22:00:00,5,6462.1,104.61,28.45,0.0,13.47,269.76,380.68,13.43
2021-01-16 23:00:00,5,6301.88,101.92,29.13,0.0,15.14,258.2,358.88,12.29
2021-01-17 00:00:00,5,7797.24,130.53,30.5,0.03,26.23,279.96,387.19,17.73
2021-01-17 01:00:00,5,6675.72,110.87,43.53,0.28,35.76,188.62,263.32,17.73
2021-01-17 02:00:00,5,6729.13,112.65,44.55,0.43,41.01,161.74,233.74,19.51
2021-01-17 03:00:00,5,5393.98,86.73,40.44,0.51,37.67,127.41,196.75,21.53
2021-01-17 04:00:00,4,1468.66,10.06,30.5,1.35,18.12,35.56,54.42,7.85
2021-01-17 05:00:00,4,1134.87,7.38,28.45,2.55,22.89,31.07,42.62,6.02
2021-01-17 06:00:00,4,1134.87,10.06,32.22,3.58,33.85,33.42,43.31,5.07
2021-01-17 07:00:00,4,1094.82,7.94,38.04,5.45,41.96,31.76,40.86,4.37
2021-01-17 08:00:00,4,1094.82,3.97,42.84,9.57,42.92,31.41,40.43,4.12
2021-01-17 09:00:00,4,1161.58,2.1,45.93,13.23,41.96,33.51,42.43,4.05
2021-01-17 10:00:00,4,2536.77,19.0,60.32,2.06,44.82,49.81,63.74,6.52
2021-01-17 11:00:00,5,4165.65,49.62,61.01,0.08,47.21,70.67,91.31,8.49
2021-01-17 12:00:00,5,4646.3,58.12,56.89,0.0,45.78,86.74,115.02,10.64
2021-01-17 13:00:00,5,4806.52,59.9,52.78,0.0,43.39,105.12,142.7,13.43
2021-01-17 14:00:00,5,4432.68,53.64,46.61,0.0,39.1,111.94,155.54,13.68
2021-01-17 15:00:00,5,3952.03,45.6,42.5,0.0,36.72,114.69,162.42,13.55
2021-01-17 16:00:00,5,3471.37,39.79,40.78,0.0,36.72,108.05,152.96,10.89
2021-01-17 17:00:00,5,2670.29,29.06,40.78,0.0,35.29,86.23,117.17,6.08
2021-01-17 18:00:00,5,1895.9,17.66,39.76,0.02,35.29,71.56,92.74,4.88
2021-01-17 19:00:00,5,1281.74,7.94,36.33,0.21,33.38,59.14,74.73,4.24
2021-01-17 20:00:00,5,1014.71,4.36,31.87,0.55,29.09,50.58,63.67,4.05
2021-01-17 21:00:00,4,907.9,3.58,29.13,0.67,26.94,44.92,56.69,3.99
2021-01-17 22:00:00,4,854.49,4.41,28.1,0.47,27.66,40.67,50.79,3.67
2021-01-17 23:00:00,4,934.6,6.76,26.39,0.26,27.18,37.38,47.72,4.12
2021-01-18 00:00:00,4,1468.66,16.54,25.71,0.05,27.9,41.01,55.79,6.46
2021-01-18 01:00:00,4,2189.64,31.74,26.73,0.05,31.95,45.04,62.41,7.47
2021-01-18 02:00:00,4,2136.23,31.29,27.42,0.22,32.9,40.54,57.03,6.97
2021-01-18 03:00:00,4,1562.12,18.55,27.76,1.57,29.8,30.06,44.03,6.21
2021-01-18 04:00:00,2,1068.12,7.49,26.73,7.78,24.8,19.52,29.79,4.75
2021-01-18 05:00:00,2,934.6,4.36,25.02,17.35,22.41,15.72,23.92,3.99
2021-01-18 06:00:00,2,907.9,3.47,24.68,26.11,21.46,13.86,20.96,3.45
2021-01-18 07:00:00,2,881.2,2.65,23.31,33.98,19.07,12.13,18.61,3.23
2021-01-18 08:00:00,2,907.9,2.52,24.33,35.05,19.31,12.25,18.82,3.33
2021-01-18 09:00:00,2,1001.36,2.43,27.08,31.47,20.27,13.59,20.23,3.48
2021-01-18 10:00:00,2,1495.36,4.36,38.39,15.74,23.13,19.03,27.61,4.5
2021-01-18 11:00:00,3,1949.31,8.38,43.87,2.95,24.32,24.98,36.31,5.26
2021-01-18 12:00:00,4,1949.31,8.05,41.81,1.25,23.37,30.55,45.44,6.33
2021-01-18 13:00:00,4,1842.5,6.26,40.78,1.74,24.8,35.99,53.74,7.35
2021-01-18 14:00:00,4,1562.12,3.97,37.01,2.95,25.75,36.31,54.03,6.9
2021-01-18 15:00:00,4,1388.55,3.02,33.93,3.67,24.56,35.72,52.75,6.59
2021-01-18 16:00:00,4,1228.33,2.29,30.5,4.87,20.74,29.52,43.36,5.13
2021-01-18 17:00:00,2,867.84,0.44,23.31,13.95,14.42,17.69,25.22,2.72
2021-01-18 18:00:00,2,567.44,0.02,14.57,28.97,10.37,11.78,16.82,2.0
2021-01-18 19:00:00,2,440.6,0.0,9.94,37.19,7.99,10.43,15.09,1.77
2021-01-18 20:00:00,2,417.23,0.0,9.6,38.62,7.87,11.3,16.41,1.82
2021-01-18 21:00:00,2,413.9,0.0,10.2,37.91,8.46,12.51,18.05,1.92
2021-01-18 22:00:00,2,534.06,0.01,13.2,32.54,9.06,16.24,23.81,2.57
2021-01-18 23:00:00,3,907.9,0.18,22.28,19.67,11.21,24.37,36.5,4.05
2021-01-19 00:00:00,5,2563.48,20.12,38.04,0.88,21.22,54.68,81.61,10.13
2021-01-19 01:00:00,5,5714.42,81.36,43.18,0.37,38.62,100.91,144.5,15.71
2021-01-19 02:00:00,5,6355.29,93.88,47.98,1.06,43.39,106.16,151.8,15.58
2021-01-19 03:00:00,5,4165.65,52.3,48.67,4.11,36.72,74.21,109.29,13.68
2021-01-19 04:00:00,3,1174.93,5.7,32.22,24.68,25.75,24.89,38.77,5.7
2021-01-19 05:00:00,3,1001.36,3.97,29.13,32.54,25.51,21.35,32.78,4.94
2021-01-19 06:00:00,3,1068.12,4.14,32.56,31.83,27.66,21.08,31.99,4.75
2021-01-19 07:00:00,3,1121.52,3.69,34.27,28.97,27.66,20.86,31.99,4.75
2021-01-19 08:00:00,3,1188.28,3.63,36.33,25.39,28.13,20.91,32.39,4.81
2021-01-19 09:00:00,3,1321.79,4.58,40.44,19.13,30.52,21.64,33.08,4.94
2021-01-19 10:00:00,5,11749.27,205.64,61.69,0.67,66.76,145.57,194.01,17.99
2021-01-19 11:00:00,5,25848.39,500.68,74.03,0.04,99.18,357.2,457.49,27.11
2021-01-19 12:00:00,5,36315.91,708.1,89.11,0.0,119.21,605.59,771.78,49.14
2021-01-19 13:00:00,5,44433.59,858.31,116.53,0.0,173.57,911.42,1163.17,120.58
2021-01-19 14:00:00,5,48278.81,915.53,153.54,0.0,234.6,1165.73,1491.92,204.68
2021-01-19 15:00:00,5,48278.81,886.92,178.22,0.0,270.84,1312.58,1687.08,263.45
2021-01-19 16:00:00,5,46142.58,822.54,189.19,0.0,274.66,1316.52,1679.58,271.56
2021-01-19 17:00:00,5,40161.13,722.41,178.22,0.0,236.51,1153.48,1445.41,214.82
2021-01-19 18:00:00,5,32043.46,586.51,139.83,0.0,156.4,916.85,1122.8,123.62
2021-01-19 19:00:00,5,13565.06,236.03,76.08,0.0,59.13,362.1,422.08,26.35
2021-01-19 20:00:00,5,7156.37,113.55,52.09,0.0,29.8,195.51,237.14,11.02
2021-01-19 21:00:00,5,4486.08,59.01,45.24,0.0,19.79,132.66,168.61,8.36
2021-01-19 22:00:00,5,3391.27,32.63,44.55,0.0,17.41,107.6,141.69,8.36
2021-01-19 23:00:00,5,3685.0,35.32,43.53,0.0,20.5,115.82,156.56,11.4
2021-01-20 00:00:00,5,6835.94,93.88,45.93,0.04,39.1,180.68,247.73,25.33
2021-01-20 01:00:00,5,13244.63,221.73,55.52,0.18,68.67,278.25,372.59,34.45
2021-01-20 02:00:00,5,14526.37,246.76,62.38,0.4,69.62,264.9,352.42,25.08
2021-01-20 03:00:00,5,7904.05,119.81,57.58,1.36,47.68,136.07,187.74,16.09
2021-01-20 04:00:00,3,1228.33,3.58,37.7,24.32,27.42,24.73,40.1,5.32
2021-01-20 05:00:00,3,907.9,2.01,30.16,35.76,25.03,20.81,35.75,4.37
2021-01-20 06:00:00,3,907.9,2.32,30.5,36.12,25.27,20.84,37.31,3.9
2021-01-20 07:00:00,3,961.3,3.44,30.16,37.55,24.56,21.09,38.8,4.02
2021-01-20 08:00:00,3,1148.22,4.36,36.33,30.76,27.42,22.27,40.95,4.69
2021-01-20 09:00:00,3,1441.96,6.87,45.24,18.77,33.38,23.98,42.2,5.38
2021-01-20 10:00:00,5,11856.08,207.42,67.17,0.54,79.16,140.99,194.82,26.35
2021-01-20 11:00:00,5,24780.27,479.22,85.68,0.02,144.96,325.26,427.16,61.3
2021-01-20 12:00:00,5,33325.2,650.88,113.79,0.0,211.72,529.42,691.13,116.53
2021-01-20 13:00:00,5,38879.39,729.56,142.57,0.0,259.4,755.14,981.47,176.31
2021-01-20 14:00:00,5,38879.39,722.41,145.32,0.0,238.42,893.11,1154.35,184.42
2021-01-20 15:00:00,5,35461.43,650.88,119.27,0.0,162.13,916.91,1173.78,119.57
2021-01-20 16:00:00,5,13137.82,236.03,74.03,0.0,73.43,302.71,379.19,26.35
2021-01-20 17:00:00,5,7797.24,132.32,60.32,0.0,53.41,165.23,212.23,12.29
2021-01-20 18:00:00,5,5180.36,82.25,53.47,0.0,43.39,111.29,144.29,7.98
2021-01-20 19:00:00,5,4325.87,64.37,47.3,0.0,32.42,104.05,133.16,6.97
2021-01-20 20:00:00,5,5073.55,79.57,41.81,0.0,25.27,137.49,171.69,7.73
2021-01-20 21:00:00,5,6301.88,105.5,39.41,0.0,23.37,181.65,219.0,8.49
2021-01-20 22:00:00,5,7583.62,135.9,41.81,0.0,24.56,225.99,263.82,8.49
2021-01-20 23:00:00,5,7904.05,144.84,42.84,0.0,26.7,237.17,275.48,8.99
2021-01-21 00:00:00,5,8117.68,144.84,44.55,0.07,35.76,230.32,278.36,14.31
2021-01-21 01:00:00,5,6034.85,100.14,50.04,0.4,43.39,139.82,176.88,14.06
2021-01-21 02:00:00,5,5500.79,87.62,51.41,0.97,47.68,111.25,148.07,13.93
2021-01-21 03:00:00,5,3685.0,47.39,50.72,2.68,40.05,73.64,104.25,11.15
2021-01-21 04:00:00,4,1762.39,10.84,41.47,10.82,27.18,36.73,53.7,6.9
2021-01-21 05:00:00,4,1268.39,3.63,34.96,25.03,25.03,29.44,41.4,5.51
2021-01-21 06:00:00,4,1188.28,2.32,35.3,31.47,27.66,29.02,39.23,4.88
2021-01-21 07:00:00,4,1121.52,2.79,31.87,40.77,26.7,27.96,37.33,4.62
2021-01-21 08:00:00,4,1174.93,2.35,34.27,42.92,26.23,28.2,37.84,4.94
2021-01-21 09:00:00,4,1308.44,2.21,38.73,38.27,27.66,28.87,38.93,5.19
2021-01-21 10:00:00,5,11535.65,182.39,76.77,1.21,66.76,149.67,198.02,21.28
2021-01-21 11:00:00,5,25207.52,464.92,85.0,0.05,101.09,351.16,455.3,29.64
2021-01-21 12:00:00,5,33752.44,636.58,93.22,0.0,115.4,569.03,735.49,46.1
2021-01-21 13:00:00,5,40588.38,772.48,104.19,0.0,135.42,846.18,1089.0,83.09
2021-01-21 14:00:00,5,46569.82,886.92,117.9,0.0,150.68,1151.98,1465.65,116.53
2021-01-21 15:00:00,5,51269.53,972.75,134.35,0.0,169.75,1448.58,1818.2,156.04
2021-01-21 16:00:00,5,54687.5,1029.97,167.25,0.0,207.9,1683.0,2082.48,210.76
2021-01-21 17:00:00,5,55541.99,1044.27,208.38,0.0,238.42,1749.76,2145.54,237.11
2021-01-21 18:00:00,5,52124.02,958.44,227.57,0.0,232.7,1668.22,2045.39,229.0
2021-01-21 19:00:00,5,45715.33,829.7,230.31,0.0,211.72,1504.94,1844.81,210.76
2021-01-21 20:00:00,5,41015.63,722.41,227.57,0.0,198.36,1387.25,1663.71,204.68
2021-01-21 21:00:00,5,38024.9,658.04,224.83,0.0,192.64,1330.85,1523.43,208.74
2021-01-21 22:00:00,5,36743.16,629.42,222.09,0.0,192.64,1338.58,1499.5,233.05
2021-01-21 23:00:00,5,33752.44,593.66,197.41,0.0,177.38,1282.43,1458.27,235.08
2021-01-22 00:00:00,5,31188.97,565.05,141.2,0.01,148.77,1161.36,1355.81,178.34
2021-01-22 01:00:00,5,8331.3,137.69,64.43,0.09,58.17,270.91,319.44,24.83
2021-01-22 02:00:00,5,5928.04,92.98,55.52,0.22,57.22,167.03,206.16,16.97
2021-01-22 03:00:00,5,4646.3,69.74,54.15,0.46,57.7,125.72,161.53,15.33
2021-01-22 04:00:00,5,2723.69,35.76,50.04,0.77,52.93,73.96,98.32,9.75
2021-01-22 05:00:00,4,1708.98,17.21,46.61,2.48,47.21,44.44,60.42,6.65
2021-01-22 06:00:00,4,1375.2,9.72,44.55,6.26,42.44,31.93,43.77,5.19
2021-01-22 07:00:00,4,1201.63,4.53,40.44,11.98,35.29,26.42,36.6,4.62
2021-01-22 08:00:00,3,1174.93,2.68,39.07,13.41,31.47,24.59,34.72,4.62
2021-01-22 09:00:00,3,1214.98,2.54,41.13,9.3,31.95,23.59,33.56,4.62
2021-01-22 10:00:00,5,6568.91,106.39,50.04,0.16,50.55,78.81,110.29,14.95
2021-01-22 11:00:00,5,14312.74,264.65,55.52,0.02,74.39,176.28,242.05,22.29
2021-01-22 12:00:00,5,18157.96,339.75,58.95,0.0,82.97,272.31,375.49,31.41
2021-01-22 13:00:00,5,23498.54,439.88,65.12,0.0,99.18,455.07,620.73,53.7
2021-01-22 14:00:00,5,29907.23,557.9,72.66,0.0,107.77,706.62,946.83,70.93
2021-01-22 15:00:00,5,36315.91,679.49,84.31,0.0,122.07,984.38,1310.21,97.28
2021-01-22 16:00:00,5,41015.63,772.48,100.08,0.0,137.33,1215.57,1615.77,121.59
2021-01-22 17:00:00,5,44006.35,844.0,116.53,0.0,141.14,1340.57,1751.84,127.67
2021-01-22 18:00:00,5,44006.35,865.46,132.98,0.0,137.33,1398.51,1787.34,135.78
2021-01-22 19:00:00,5,40588.38,808.24,134.35,0.0,117.3,1379.33,1730.84,131.73
2021-01-22 20:00:00,5,34606.93,708.1,106.93,0.0,69.62,1271.23,1533.29,77.01
2021-01-22 21:00:00,5,28198.24,586.51,76.08,0.0,33.85,1108.6,1275.64,29.39
2021-01-22 22:00:00,5,20721.44,425.58,58.95,0.0,22.41,829.71,940.99,13.43
2021-01-22 23:00:00,5,16662.6,343.32,50.04,0.0,21.46,684.18,791.96,10.51
2021-01-23 00:00:00,5,16662.6,332.59,48.67,0.01,33.85,651.29,772.39,15.71
2021-01-23 01:00:00,5,13351.44,268.22,56.21,0.06,52.45,462.17,555.0,16.47
2021-01-23 02:00:00,5,12710.57,253.92,62.38,0.12,66.76,379.46,458.15,18.75
2021-01-23 03:00:00,5,9185.79,180.6,63.75,0.26,66.76,251.39,307.32,16.97
2021-01-23 04:00:00,5,2403.26,40.68,57.58,1.0,57.22,61.98,79.65,6.02
2021-01-23 05:00:00,4,1108.17,10.06,47.3,4.07,45.78,25.26,34.56,3.9
2021-01-23 06:00:00,2,894.55,3.8,39.76,14.13,38.62,18.95,26.0,3.26
2021-01-23 07:00:00,2,881.2,2.07,33.24,23.25,31.47,19.29,25.93,3.17
2021-01-23 08:00:00,3,961.3,2.24,34.27,20.03,29.56,20.93,28.11,3.52
2021-01-23 09:00:00,3,1108.17,3.8,39.41,11.62,31.95,22.19,29.93,3.8
2021-01-23 10:00:00,5,4913.33,76.0,49.35,0.76,43.87,61.21,84.59,10.64
2021-01-23 11:00:00,5,10681.15,196.7,51.41,0.05,59.13,132.88,180.95,16.21
2021-01-23 12:00:00,5,13565.06,253.92,53.47,0.0,63.9,203.61,278.47,23.31
